major,occ_uri
Library & Information Management,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8
Library & Information Management,http://data.europa.eu/esco/occupation/3d999108-f37a-4087-a936-b2911240b8c2
Library & Information Management,http://data.europa.eu/esco/occupation/3db35c88-bcb7-4de4-914a-9a9839a3c911
Library & Information Management,http://data.europa.eu/esco/occupation/3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a
Library & Information Management,http://data.europa.eu/esco/occupation/425ed170-bf90-42c9-b5bd-148282ed96ff
Library & Information Management,http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056
Library & Information Management,http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780
Library & Information Management,http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00
Library & Information Management,http://data.europa.eu/esco/occupation/44cd9d91-5552-4735-86b8-4b2c5d39efc8
Library & Information Management,http://data.europa.eu/esco/occupation/44e0c015-309d-4f67-98a3-1e036966ed7f
Library & Information Management,http://data.europa.eu/esco/occupation/44ec4c04-c2d4-4b92-bb27-e56f5b096d97
Library & Information Management,http://data.europa.eu/esco/occupation/45517bc3-0887-416d-95fe-6ace1b90bddd
Library & Information Management,http://data.europa.eu/esco/occupation/4552095e-3396-4831-86ad-4fc34ec39a19
Library & Information Management,http://data.europa.eu/esco/occupation/45a28fe1-30a4-4175-af19-e451ada60858
Library & Information Management,http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f
Library & Information Management,http://data.europa.eu/esco/occupation/4791e217-d607-40d5-9f84-df1d0a071cbc
Library & Information Management,http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502
Library & Information Management,http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344
Library & Information Management,http://data.europa.eu/esco/occupation/4887c8a5-35d3-44c3-be69-346027e485f0
Library & Information Management,http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581
Library & Information Management,http://data.europa.eu/esco/occupation/49ca9fe4-4513-4657-b27f-eaad11e6158a
Library & Information Management,http://data.europa.eu/esco/occupation/4a13bafa-a2ac-4864-a278-176ea5969280
Library & Information Management,http://data.europa.eu/esco/occupation/4a29eab1-5f02-4723-a863-e2d5a0614dfa
Library & Information Management,http://data.europa.eu/esco/occupation/4ae470fc-bcf8-4704-abd5-e086ebb1552c
Library & Information Management,http://data.europa.eu/esco/occupation/4b214899-ed00-4156-b269-a23df0fb1093
Library & Information Management,http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f
Library & Information Management,http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94
Library & Information Management,http://data.europa.eu/esco/occupation/4c6b3657-316e-43b5-872a-ea763411190d
Library & Information Management,http://data.europa.eu/esco/occupation/4c715719-3c3f-4058-ba00-9b2ef34848e8
Library & Information Management,http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624
Library & Information Management,http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432
Library & Information Management,http://data.europa.eu/esco/occupation/4f49df98-98b8-4a9e-98ad-9c5557817eba
Library & Information Management,http://data.europa.eu/esco/occupation/4fe4b1f1-e84d-4056-b062-83d5a64fc571
Library & Information Management,http://data.europa.eu/esco/occupation/50760da6-abc3-424c-b159-8ddf0818e016
Library & Information Management,http://data.europa.eu/esco/occupation/518348e6-0095-4f37-ad46-5ef1b8b5ee2f
Library & Information Management,http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46
Library & Information Management,http://data.europa.eu/esco/occupation/52fcfdb9-9dcf-4591-aba5-45337f791a10
Library & Information Management,http://data.europa.eu/esco/occupation/53a362a4-4c83-4ce2-837f-d1faba4cd247
Library & Information Management,http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae
Library & Information Management,http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c
Library & Information Management,http://data.europa.eu/esco/occupation/544cd9cf-e2ee-4ac0-8a02-7147af6b97d7
Library & Information Management,http://data.europa.eu/esco/occupation/546ec458-e2a4-4cb1-ac17-553d314ac2e2
Library & Information Management,http://data.europa.eu/esco/occupation/562dd713-5745-4457-929e-5b909da084ca
Library & Information Management,http://data.europa.eu/esco/occupation/5734feab-60be-4f11-8e3f-e983ca6fb07a
Library & Information Management,http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52
Library & Information Management,http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621
Library & Information Management,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf
Library & Information Management,http://data.europa.eu/esco/occupation/57e87533-e523-4ee5-bf21-94a39fcc279b
Library & Information Management,http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e
Library & Information Management,http://data.europa.eu/esco/occupation/591c5063-69ce-4551-ba60-e2304111130f
Library & Information Management,http://data.europa.eu/esco/occupation/594170bc-5663-40b0-97ef-c9f1ad51b2a0
Library & Information Management,http://data.europa.eu/esco/occupation/5945cba8-19a4-4632-8a8f-4186e2bad1a3
Library & Information Management,http://data.europa.eu/esco/occupation/5b912733-abc8-43f7-825c-00ae21043685
Library & Information Management,http://data.europa.eu/esco/occupation/5c1eba1e-7820-4287-9746-4c5906320100
Library & Information Management,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a
Library & Information Management,http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4
Library & Information Management,http://data.europa.eu/esco/occupation/5cff1eee-9027-4064-8a26-35b1877e4eb3
Library & Information Management,http://data.europa.eu/esco/occupation/5e4d156a-1f05-4b2c-b0f0-5abb82d52ed6
Library & Information Management,http://data.europa.eu/esco/occupation/5f770d3d-5c42-4c22-bc06-23bebd182a37
Library & Information Management,http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539
Library & Information Management,http://data.europa.eu/esco/occupation/60082a99-d8ef-4e84-9290-78902681b6ed
Library & Information Management,http://data.europa.eu/esco/occupation/60528794-1a68-4440-a141-2df011be98be
Library & Information Management,http://data.europa.eu/esco/occupation/6066ed14-ace3-4352-b656-2b621fd7bc88
Library & Information Management,http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f
Library & Information Management,http://data.europa.eu/esco/occupation/62001bb7-4611-4b61-903e-d98589c0821a
Library & Information Management,http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b
Library & Information Management,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143
Library & Information Management,http://data.europa.eu/esco/occupation/63c92723-ee86-42cb-89bf-d93b65398bef
Library & Information Management,http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee
Library & Information Management,http://data.europa.eu/esco/occupation/6482664d-48f4-4ff4-9346-584ac0e2f729
Library & Information Management,http://data.europa.eu/esco/occupation/64b136da-aedf-48a2-96a0-72eb850bfcd0
Library & Information Management,http://data.europa.eu/esco/occupation/64e38ce7-3901-4261-bfee-77c7a77397f2
Library & Information Management,http://data.europa.eu/esco/occupation/652b847f-837a-4a08-bd5e-36397fe56455
Library & Information Management,http://data.europa.eu/esco/occupation/65beb253-61b0-4f8f-9c3c-49419913fd18
Library & Information Management,http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204
Library & Information Management,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce
Library & Information Management,http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700
Library & Information Management,http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c
Library & Information Management,http://data.europa.eu/esco/occupation/6a29d804-f775-446c-bec7-35fc4e28ac97
Library & Information Management,http://data.europa.eu/esco/occupation/6aef7360-8c4a-4e1a-a402-b1e207101dc8
Library & Information Management,http://data.europa.eu/esco/occupation/6cc19251-763b-4de1-b4f7-526c9ff732d2
Library & Information Management,http://data.europa.eu/esco/occupation/6ce3c372-408b-4c46-86d8-ad6b9255d686
Library & Information Management,http://data.europa.eu/esco/occupation/6db9eeae-aef5-4f56-913d-4650e4c720c6
Library & Information Management,http://data.europa.eu/esco/occupation/6e591f17-65c1-4a24-af2a-ca7862d4625e
Library & Information Management,http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69
Library & Information Management,http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47
Library & Information Management,http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18
Library & Information Management,http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c
Library & Information Management,http://data.europa.eu/esco/occupation/719f101d-1866-49d3-8d5c-2256f606a8b9
Library & Information Management,http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba
Library & Information Management,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0
Library & Information Management,http://data.europa.eu/esco/occupation/73357956-f607-4baa-9ce6-03beb9b39da2
Library & Information Management,http://data.europa.eu/esco/occupation/73856e9e-eca2-44c2-bb3c-aaedf4b25979
Library & Information Management,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030
Library & Information Management,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440
Library & Information Management,http://data.europa.eu/esco/occupation/73d3ce3c-296c-4f85-9381-2eed6f3ae5fa
Library & Information Management,http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce
Library & Information Management,http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600
Library & Information Management,http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed
Library & Information Management,http://data.europa.eu/esco/occupation/771955d9-e988-47f3-b60f-207adb2cd571
Library & Information Management,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f
Library & Information Management,http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f
Library & Information Management,http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285
Library & Information Management,http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015
Library & Information Management,http://data.europa.eu/esco/occupation/7a031723-2b2c-4fdd-8ed5-30d67088b8b8
Library & Information Management,http://data.europa.eu/esco/occupation/7a6ca615-a2bc-499d-8288-d186ce2594ea
Library & Information Management,http://data.europa.eu/esco/occupation/7afeee90-5672-470d-b061-24ffaafb2fc9
Library & Information Management,http://data.europa.eu/esco/occupation/7d7ea936-a1c6-499d-9aa7-054e943b019b
Library & Information Management,http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a
Library & Information Management,http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb
Library & Information Management,http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730
Library & Information Management,http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0
Library & Information Management,http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e
Library & Information Management,http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b
Library & Information Management,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859
Library & Information Management,http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225
Library & Information Management,http://data.europa.eu/esco/occupation/81cc1583-3614-4207-8e54-00b8cd4ddf09
Library & Information Management,http://data.europa.eu/esco/occupation/82025c02-9082-416c-998b-f51eb0359ee6
Library & Information Management,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5
Library & Information Management,http://data.europa.eu/esco/occupation/825ab049-2f0c-4acf-b402-9c6bb51acca2
Library & Information Management,http://data.europa.eu/esco/occupation/83588a0e-b63d-4483-a884-06f1e3a1a4be
Library & Information Management,http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d
Library & Information Management,http://data.europa.eu/esco/occupation/8529edc5-96ad-4cde-b34a-f86ad3753e4d
Library & Information Management,http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6
Library & Information Management,http://data.europa.eu/esco/occupation/87e40e79-16fb-4391-9dcb-c15f40e026c1
Library & Information Management,http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec
Library & Information Management,http://data.europa.eu/esco/occupation/8914badc-df5e-4671-908e-de5bc795658b
Library & Information Management,http://data.europa.eu/esco/occupation/89330b57-6a30-40e1-b623-50f47a4b0c34
Library & Information Management,http://data.europa.eu/esco/occupation/89a0af2a-edf4-4d1a-8526-f4a8f476cea2
Library & Information Management,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b
Library & Information Management,http://data.europa.eu/esco/occupation/8b304664-ba25-45fe-a5bf-80c727943a86
Library & Information Management,http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525
Library & Information Management,http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216
Library & Information Management,http://data.europa.eu/esco/occupation/8c0cc417-6b09-4082-8062-2f0f7123a573
Library & Information Management,http://data.europa.eu/esco/occupation/8c8b5cba-14b2-4728-b22c-eb90f1786e00
Library & Information Management,http://data.europa.eu/esco/occupation/8c8ec7a2-adbb-4d1a-9a56-a7048d66c00b
Library & Information Management,http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f
Library & Information Management,http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c
Library & Information Management,http://data.europa.eu/esco/occupation/8f928d49-da89-4d07-9123-2151a4d276d4
Library & Information Management,http://data.europa.eu/esco/occupation/91f93dc4-1b71-4053-b6fb-c579ec19303a
Library & Information Management,http://data.europa.eu/esco/occupation/934c3572-37f4-4cdd-a4a4-017f5f7809e4
Library & Information Management,http://data.europa.eu/esco/occupation/9358775a-3769-4327-bf25-6c0d9d69d192
Library & Information Management,http://data.europa.eu/esco/occupation/93dfef83-579c-4bef-b0ba-d41ee9cbda85
Library & Information Management,http://data.europa.eu/esco/occupation/942211c1-b534-4a14-ae85-38ea44c2d14b
Library & Information Management,http://data.europa.eu/esco/occupation/949ab84f-5d76-4139-a568-45691b7ebc53
Library & Information Management,http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c
Library & Information Management,http://data.europa.eu/esco/occupation/95d8f19e-f62b-443f-ac53-324ea8f98cf5
Library & Information Management,http://data.europa.eu/esco/occupation/95f56fc4-99f9-49da-b942-1dfbc857e933
Library & Information Management,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486
Library & Information Management,http://data.europa.eu/esco/occupation/96c870c0-f93a-43c3-9ce4-1fe9e737fece
Library & Information Management,http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac
Library & Information Management,http://data.europa.eu/esco/occupation/972ef593-89c3-468b-aad5-81bc575feb58
Library & Information Management,http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47
Library & Information Management,http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e
Library & Information Management,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d
Library & Information Management,http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764
Library & Information Management,http://data.europa.eu/esco/occupation/98e58946-3227-4f6c-a5d1-5892fe76883d
Library & Information Management,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca
Library & Information Management,http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef
Library & Information Management,http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759
Library & Information Management,http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659
Library & Information Management,http://data.europa.eu/esco/occupation/9ba74e8a-c40c-4228-9998-eb3c7a5c11df
Library & Information Management,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3
Library & Information Management,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072
Library & Information Management,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6
Library & Information Management,http://data.europa.eu/esco/occupation/9deee896-be9b-4aac-b55e-ceff1a7a843a
